Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,CRSArrTime,ArrTimeBlk,Flights,Distance
2016,12,23,5,2016-12-23,EV,ILM,"Wilmington, NC",North Carolina,ATL,"Atlanta, GA",Georgia,1047,27.00,1.00,1000-1059,13.00,1225,1200-1259,1.00,377.00
2016,12,26,1,2016-12-26,WN,HOU,"Houston, TX",Texas,BWI,"Baltimore, MD",Maryland,2035,48.00,1.00,2000-2059,11.00,0020,0001-0559,1.00,1246.00
2016,12,23,5,2016-12-23,AA,DFW,"Dallas/Fort Worth, TX",Texas,TUS,"Tucson, AZ",Arizona,2220,-7.00,0.00,2200-2259,22.00,2344,2300-2359,1.00,813.00
2016,12,12,1,2016-12-12,B6,MCO,"Orlando, FL",Florida,ALB,"Albany, NY",New York,1035,7.00,0.00,1000-1059,16.00,1316,1300-1359,1.00,1073.00
2016,12,4,7,2016-12-04,UA,BDL,"Hartford, CT",Connecticut,DEN,"Denver, CO",Colorado,0720,-15.00,0.00,0700-0759,14.00,1015,1000-1059,1.00,1671.00
2016,12,22,4,2016-12-22,AS,PSG,"Petersburg, AK",Alaska,JNU,"Juneau, AK",Alaska,1228,-24.00,0.00,1200-1259,12.00,1307,1300-1359,1.00,123.00
2016,12,15,4,2016-12-15,AA,ORD,"Chicago, IL",Illinois,MCO,"Orlando, FL",Florida,1850,130.00,1.00,1800-1859,30.00,2233,2200-2259,1.00,1005.00
2016,12,8,4,2016-12-08,WN,PHL,"Philadelphia, PA",Pennsylvania,STL,"St. Louis, MO",Missouri,1930,8.00,0.00,1900-1959,10.00,2105,2100-2159,1.00,814.00
2016,12,17,6,2016-12-17,WN,RNO,"Reno, NV",Nevada,SAN,"San Diego, CA",California,0835,1.00,0.00,0800-0859,10.00,1005,1000-1059,1.00,488.00
2016,12,14,3,2016-12-14,WN,DAL,"Dallas, TX",Texas,SFO,"San Francisco, CA",California,1545,4.00,0.00,1500-1559,20.00,1740,1700-1759,1.00,1476.00
2016,12,9,5,2016-12-09,AA,PHL,"Philadelphia, PA",Pennsylvania,ORD,"Chicago, IL",Illinois,0745,-8.00,0.00,0700-0759,27.00,0915,0900-0959,1.00,678.00
2016,12,3,6,2016-12-03,AA,DFW,"Dallas/Fort Worth, TX",Texas,AUS,"Austin, TX",Texas,1045,1.00,0.00,1000-1059,15.00,1149,1100-1159,1.00,190.00
2016,12,8,4,2016-12-08,WN,STL,"St. Louis, MO",Missouri,ATL,"Atlanta, GA",Georgia,1935,19.00,1.00,1900-1959,8.00,2205,2200-2259,1.00,484.00
2016,12,23,5,2016-12-23,B6,MCO,"Orlando, FL",Florida,EWR,"Newark, NJ",New Jersey,1006,0.00,0.00,1000-1059,22.00,1241,1200-1259,1.00,937.00
2016,12,31,6,2016-12-31,AA,PHX,"Phoenix, AZ",Arizona,BWI,"Baltimore, MD",Maryland,1630,3.00,0.00,1600-1659,12.00,2242,2200-2259,1.00,1999.00
2016,12,15,4,2016-12-15,EV,ATL,"Atlanta, GA",Georgia,GNV,"Gainesville, FL",Florida,2127,-5.00,0.00,2100-2159,17.00,2242,2200-2259,1.00,300.00
2016,12,20,2,2016-12-20,DL,TPA,"Tampa, FL",Florida,DTW,"Detroit, MI",Michigan,1417,-8.00,0.00,1400-1459,11.00,1655,1600-1659,1.00,983.00
2016,12,29,4,2016-12-29,OO,MSP,"Minneapolis, MN",Minnesota,GFK,"Grand Forks, ND",North Dakota,2220,-6.00,0.00,2200-2259,12.00,2358,2300-2359,1.00,284.00
2016,12,7,3,2016-12-07,NK,ORD,"Chicago, IL",Illinois,LAX,"Los Angeles, CA",California,0600,-9.00,0.00,0600-0659,22.00,0829,0800-0859,1.00,1744.00
2016,12,17,6,2016-12-17,WN,ALB,"Albany, NY",New York,MCO,"Orlando, FL",Florida,1215,213.00,1.00,1200-1259,26.00,1525,1500-1559,1.00,1073.00
2016,12,14,3,2016-12-14,WN,SMF,"Sacramento, CA",California,SNA,"Santa Ana, CA",California,0900,-1.00,0.00,0900-0959,6.00,1025,1000-1059,1.00,404.00
2016,12,11,7,2016-12-11,WN,HOU,"Houston, TX",Texas,HRL,"Harlingen/San Benito, TX",Texas,1740,-2.00,0.00,1700-1759,9.00,1840,1800-1859,1.00,277.00
2016,12,2,5,2016-12-02,WN,BNA,"Nashville, TN",Tennessee,BWI,"Baltimore, MD",Maryland,1320,0.00,0.00,1300-1359,9.00,1555,1500-1559,1.00,587.00
2016,12,17,6,2016-12-17,OO,CVG,"Cincinnati, OH",Kentucky,MKE,"Milwaukee, WI",Wisconsin,2005,78.00,1.00,2000-2059,13.00,2034,2000-2059,1.00,318.00
2016,12,2,5,2016-12-02,WN,LAX,"Los Angeles, CA",California,SMF,"Sacramento, CA",California,1315,27.00,1.00,1300-1359,28.00,1440,1400-1459,1.00,373.00
2016,12,4,7,2016-12-04,AA,DFW,"Dallas/Fort Worth, TX",Texas,SAN,"San Diego, CA",California,2208,-2.00,0.00,2200-2259,14.00,2315,2300-2359,1.00,1171.00
2016,12,6,2,2016-12-06,DL,BOS,"Boston, MA",Massachusetts,LGA,"New York, NY",New York,1900,-5.00,0.00,1900-1959,24.00,2020,2000-2059,1.00,184.00
2016,12,16,5,2016-12-16,WN,LGB,"Long Beach, CA",California,OAK,"Oakland, CA",California,1425,29.00,1.00,1400-1459,10.00,1545,1500-1559,1.00,353.00
2016,12,27,2,2016-12-27,AA,CLT,"Charlotte, NC",North Carolina,SFO,"San Francisco, CA",California,1455,18.00,1.00,1400-1459,14.00,1740,1700-1759,1.00,2296.00
2016,12,12,1,2016-12-12,WN,LAX,"Los Angeles, CA",California,LAS,"Las Vegas, NV",Nevada,2135,2.00,0.00,2100-2159,15.00,2235,2200-2259,1.00,236.00
2016,12,19,1,2016-12-19,EV,SDF,"Louisville, KY",Kentucky,ATL,"Atlanta, GA",Georgia,1024,-3.00,0.00,1000-1059,17.00,1148,1100-1159,1.00,321.00
2016,12,8,4,2016-12-08,F9,SAN,"San Diego, CA",California,DEN,"Denver, CO",Colorado,0620,-6.00,0.00,0600-0659,20.00,0957,0900-0959,1.00,853.00
2016,12,14,3,2016-12-14,WN,BDL,"Hartford, CT",Connecticut,FLL,"Fort Lauderdale, FL",Florida,0800,-5.00,0.00,0800-0859,10.00,1120,1100-1159,1.00,1173.00
2016,12,3,6,2016-12-03,DL,GRB,"Green Bay, WI",Wisconsin,ATL,"Atlanta, GA",Georgia,0540,-7.00,0.00,0001-0559,11.00,0905,0900-0959,1.00,774.00
2016,12,31,6,2016-12-31,WN,LAS,"Las Vegas, NV",Nevada,SFO,"San Francisco, CA",California,1725,1.00,0.00,1700-1759,12.00,1900,1900-1959,1.00,414.00
2016,12,27,2,2016-12-27,DL,ORD,"Chicago, IL",Illinois,SLC,"Salt Lake City, UT",Utah,1620,-2.00,0.00,1600-1659,10.00,1856,1800-1859,1.00,1250.00
2016,12,20,2,2016-12-20,F9,DEN,"Denver, CO",Colorado,PIT,"Pittsburgh, PA",Pennsylvania,1410,78.00,1.00,1400-1459,24.00,1908,1900-1959,1.00,1290.00
2016,12,24,6,2016-12-24,EV,CLL,"College Station/Bryan, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,1035,-6.00,0.00,1000-1059,7.00,1135,1100-1159,1.00,164.00
2016,12,29,4,2016-12-29,UA,BOS,"Boston, MA",Massachusetts,DEN,"Denver, CO",Colorado,0600,-3.00,0.00,0600-0659,14.00,0854,0800-0859,1.00,1754.00
2016,12,23,5,2016-12-23,VX,MCO,"Orlando, FL",Florida,LAX,"Los Angeles, CA",California,1745,57.00,1.00,1700-1759,13.00,2010,2000-2059,1.00,2218.00
2016,12,27,2,2016-12-27,AA,SNA,"Santa Ana, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,0700,-5.00,0.00,0700-0759,22.00,1159,1100-1159,1.00,1205.00
2016,12,5,1,2016-12-05,WN,TUL,"Tulsa, OK",Oklahoma,DAL,"Dallas, TX",Texas,1820,-8.00,0.00,1800-1859,9.00,1920,1900-1959,1.00,237.00
2016,12,11,7,2016-12-11,AA,IND,"Indianapolis, IN",Indiana,CLT,"Charlotte, NC",North Carolina,0700,-5.00,0.00,0700-0759,24.00,0849,0800-0859,1.00,427.00
2016,12,18,7,2016-12-18,B6,LAX,"Los Angeles, CA",California,BUF,"Buffalo, NY",New York,2220,38.00,1.00,2200-2259,17.00,0555,0001-0559,1.00,2217.00
2016,12,20,2,2016-12-20,AA,MIA,"Miami, FL",Florida,JFK,"New York, NY",New York,0715,-6.00,0.00,0700-0759,19.00,1008,1000-1059,1.00,1089.00
2016,12,5,1,2016-12-05,AS,SFO,"San Francisco, CA",California,SEA,"Seattle, WA",Washington,1600,-15.00,0.00,1600-1659,13.00,1804,1800-1859,1.00,679.00
2016,12,12,1,2016-12-12,OO,SLC,"Salt Lake City, UT",Utah,FCA,"Kalispell, MT",Montana,2209,-3.00,0.00,2200-2259,14.00,0001,0001-0559,1.00,531.00
2016,12,8,4,2016-12-08,F9,DEN,"Denver, CO",Colorado,IND,"Indianapolis, IN",Indiana,1920,2.00,0.00,1900-1959,15.00,2340,2300-2359,1.00,977.00
2016,12,6,2,2016-12-06,NK,DTW,"Detroit, MI",Michigan,ATL,"Atlanta, GA",Georgia,0959,-10.00,0.00,0900-0959,10.00,1202,1200-1259,1.00,594.00
2016,12,13,2,2016-12-13,WN,SAT,"San Antonio, TX",Texas,SAN,"San Diego, CA",California,1515,-5.00,0.00,1500-1559,11.00,1620,1600-1659,1.00,1129.00
2016,12,2,5,2016-12-02,UA,FLL,"Fort Lauderdale, FL",Florida,EWR,"Newark, NJ",New Jersey,1840,113.00,1.00,1800-1859,14.00,2142,2100-2159,1.00,1065.00
2016,12,2,5,2016-12-02,WN,IND,"Indianapolis, IN",Indiana,BWI,"Baltimore, MD",Maryland,1420,18.00,1.00,1400-1459,7.00,1550,1500-1559,1.00,516.00
2016,12,17,6,2016-12-17,AS,JNU,"Juneau, AK",Alaska,KTN,"Ketchikan, AK",Alaska,0722,8.00,0.00,0700-0759,17.00,0829,0800-0859,1.00,234.00
2016,12,27,2,2016-12-27,DL,LGA,"New York, NY",New York,TPA,"Tampa, FL",Florida,0840,0.00,0.00,0800-0859,28.00,1148,1100-1159,1.00,1010.00
2016,12,20,2,2016-12-20,UA,MCO,"Orlando, FL",Florida,EWR,"Newark, NJ",New Jersey,1805,-2.00,0.00,1800-1859,10.00,2049,2000-2059,1.00,937.00
2016,12,14,3,2016-12-14,WN,BNA,"Nashville, TN",Tennessee,FLL,"Fort Lauderdale, FL",Florida,1255,113.00,1.00,1200-1259,10.00,1600,1600-1659,1.00,793.00
2016,12,23,5,2016-12-23,AA,PIT,"Pittsburgh, PA",Pennsylvania,CLT,"Charlotte, NC",North Carolina,1211,-3.00,0.00,1200-1259,11.00,1344,1300-1359,1.00,366.00
2016,12,5,1,2016-12-05,AS,LAS,"Las Vegas, NV",Nevada,PDX,"Portland, OR",Oregon,0645,-5.00,0.00,0600-0659,13.00,0900,0900-0959,1.00,763.00
2016,12,13,2,2016-12-13,AA,DFW,"Dallas/Fort Worth, TX",Texas,LAS,"Las Vegas, NV",Nevada,2040,1.00,0.00,2000-2059,14.00,2137,2100-2159,1.00,1055.00
2016,12,13,2,2016-12-13,AA,SAN,"San Diego, CA",California,PHX,"Phoenix, AZ",Arizona,1650,-4.00,0.00,1600-1659,21.00,1906,1900-1959,1.00,304.00
2016,12,12,1,2016-12-12,AA,STL,"St. Louis, MO",Missouri,ORD,"Chicago, IL",Illinois,0500,-3.00,0.00,0001-0559,16.00,0615,0600-0659,1.00,258.00
2016,12,6,2,2016-12-06,WN,MCO,"Orlando, FL",Florida,BWI,"Baltimore, MD",Maryland,1345,38.00,1.00,1300-1359,11.00,1550,1500-1559,1.00,787.00
2016,12,11,7,2016-12-11,WN,LAS,"Las Vegas, NV",Nevada,SFO,"San Francisco, CA",California,0725,-1.00,0.00,0700-0759,13.00,0900,0900-0959,1.00,414.00
2016,12,27,2,2016-12-27,EV,DTW,"Detroit, MI",Michigan,BUF,"Buffalo, NY",New York,1540,-7.00,0.00,1500-1559,19.00,1651,1600-1659,1.00,241.00
2016,12,28,3,2016-12-28,WN,AUS,"Austin, TX",Texas,DAL,"Dallas, TX",Texas,1955,10.00,0.00,1900-1959,6.00,2050,2000-2059,1.00,189.00
2016,12,16,5,2016-12-16,AA,PHX,"Phoenix, AZ",Arizona,SMF,"Sacramento, CA",California,2120,73.00,1.00,2100-2159,14.00,2226,2200-2259,1.00,647.00
2016,12,9,5,2016-12-09,DL,FLL,"Fort Lauderdale, FL",Florida,LGA,"New York, NY",New York,1335,8.00,0.00,1300-1359,22.00,1631,1600-1659,1.00,1076.00
2016,12,16,5,2016-12-16,WN,ATL,"Atlanta, GA",Georgia,MDW,"Chicago, IL",Illinois,0530,-3.00,0.00,0001-0559,12.00,0620,0600-0659,1.00,591.00
2016,12,19,1,2016-12-19,DL,ATL,"Atlanta, GA",Georgia,SFO,"San Francisco, CA",California,2029,35.00,1.00,2000-2059,16.00,2257,2200-2259,1.00,2139.00
2016,12,23,5,2016-12-23,WN,TPA,"Tampa, FL",Florida,ATL,"Atlanta, GA",Georgia,0825,-3.00,0.00,0800-0859,10.00,0955,0900-0959,1.00,406.00
2016,12,26,1,2016-12-26,AA,CLT,"Charlotte, NC",North Carolina,ILM,"Wilmington, NC",North Carolina,1430,-5.00,0.00,1400-1459,13.00,1526,1500-1559,1.00,185.00
2016,12,13,2,2016-12-13,EV,LAW,"Lawton/Fort Sill, OK",Oklahoma,DFW,"Dallas/Fort Worth, TX",Texas,1815,100.00,1.00,1800-1859,17.00,1909,1900-1959,1.00,140.00
2016,12,19,1,2016-12-19,OO,SAN,"San Diego, CA",California,LAX,"Los Angeles, CA",California,0740,-8.00,0.00,0700-0759,11.00,0848,0800-0859,1.00,109.00
2016,12,16,5,2016-12-16,F9,DEN,"Denver, CO",Colorado,OMA,"Omaha, NE",Nebraska,1045,-4.00,0.00,1000-1059,13.00,1316,1300-1359,1.00,472.00
2016,12,19,1,2016-12-19,AA,PHL,"Philadelphia, PA",Pennsylvania,MCO,"Orlando, FL",Florida,0805,-2.00,0.00,0800-0859,22.00,1048,1000-1059,1.00,861.00
2016,12,3,6,2016-12-03,WN,BUR,"Burbank, CA",California,PHX,"Phoenix, AZ",Arizona,1520,-1.00,0.00,1500-1559,6.00,1740,1700-1759,1.00,369.00
2016,12,14,3,2016-12-14,DL,PIT,"Pittsburgh, PA",Pennsylvania,MSP,"Minneapolis, MN",Minnesota,0700,-3.00,0.00,0700-0759,36.00,0822,0800-0859,1.00,726.00
2016,12,3,6,2016-12-03,WN,FLL,"Fort Lauderdale, FL",Florida,BUF,"Buffalo, NY",New York,2015,-5.00,0.00,2000-2059,11.00,2310,2300-2359,1.00,1166.00
2016,12,24,6,2016-12-24,B6,BOS,"Boston, MA",Massachusetts,RDU,"Raleigh/Durham, NC",North Carolina,2055,-5.00,0.00,2000-2059,15.00,2258,2200-2259,1.00,612.00
2016,12,24,6,2016-12-24,WN,FLL,"Fort Lauderdale, FL",Florida,BWI,"Baltimore, MD",Maryland,1935,30.00,1.00,1900-1959,14.00,2200,2200-2259,1.00,925.00
2016,12,19,1,2016-12-19,DL,LAX,"Los Angeles, CA",California,BOS,"Boston, MA",Massachusetts,0830,2.00,0.00,0800-0859,17.00,1714,1700-1759,1.00,2611.00
2016,12,5,1,2016-12-05,UA,ORD,"Chicago, IL",Illinois,MCO,"Orlando, FL",Florida,0805,26.00,1.00,0800-0859,19.00,1144,1100-1159,1.00,1005.00
2016,12,7,3,2016-12-07,AA,LAS,"Las Vegas, NV",Nevada,DFW,"Dallas/Fort Worth, TX",Texas,1817,-6.00,0.00,1800-1859,12.00,2301,2300-2359,1.00,1055.00
2016,12,15,4,2016-12-15,HA,HNL,"Honolulu, HI",Hawaii,OGG,"Kahului, HI",Hawaii,1105,0.00,0.00,1100-1159,14.00,1148,1100-1159,1.00,100.00
2016,12,1,4,2016-12-01,UA,DEN,"Denver, CO",Colorado,SFO,"San Francisco, CA",California,0800,0.00,0.00,0800-0859,14.00,0947,0900-0959,1.00,967.00
2016,12,4,7,2016-12-04,UA,EWR,"Newark, NJ",New Jersey,IAH,"Houston, TX",Texas,1818,1.00,0.00,1800-1859,41.00,2113,2100-2159,1.00,1400.00
2016,12,26,1,2016-12-26,WN,DCA,"Washington, DC",Virginia,MKE,"Milwaukee, WI",Wisconsin,2000,14.00,0.00,2000-2059,26.00,2105,2100-2159,1.00,634.00
2016,12,18,7,2016-12-18,AA,ORD,"Chicago, IL",Illinois,MIA,"Miami, FL",Florida,1835,3.00,0.00,1800-1859,12.00,2245,2200-2259,1.00,1197.00
2016,12,11,7,2016-12-11,AA,DFW,"Dallas/Fort Worth, TX",Texas,SFO,"San Francisco, CA",California,1300,3.00,0.00,1300-1359,11.00,1454,1400-1459,1.00,1464.00
2016,12,27,2,2016-12-27,B6,SEA,"Seattle, WA",Washington,LGB,"Long Beach, CA",California,1429,-9.00,0.00,1400-1459,26.00,1659,1600-1659,1.00,965.00
2016,12,11,7,2016-12-11,DL,SLC,"Salt Lake City, UT",Utah,SEA,"Seattle, WA",Washington,1106,-1.00,0.00,1100-1159,15.00,1226,1200-1259,1.00,689.00
2016,12,31,6,2016-12-31,AS,MSP,"Minneapolis, MN",Minnesota,SEA,"Seattle, WA",Washington,1545,-3.00,0.00,1500-1559,22.00,1732,1700-1759,1.00,1399.00
2016,12,5,1,2016-12-05,UA,IAH,"Houston, TX",Texas,SEA,"Seattle, WA",Washington,1450,2.00,0.00,1400-1459,25.00,1740,1700-1759,1.00,1874.00
2016,12,12,1,2016-12-12,OO,SLC,"Salt Lake City, UT",Utah,PHX,"Phoenix, AZ",Arizona,1650,-3.00,0.00,1600-1659,19.00,1835,1800-1859,1.00,507.00
2016,12,16,5,2016-12-16,AS,SLC,"Salt Lake City, UT",Utah,SFO,"San Francisco, CA",California,0615,-3.00,0.00,0600-0659,13.00,0719,0700-0759,1.00,599.00
2016,12,18,7,2016-12-18,AA,SEA,"Seattle, WA",Washington,ORD,"Chicago, IL",Illinois,0010,,,0001-0559,,0605,0600-0659,1.00,1721.00
2016,12,23,5,2016-12-23,DL,ATL,"Atlanta, GA",Georgia,IND,"Indianapolis, IN",Indiana,2230,-2.00,0.00,2200-2259,13.00,0006,0001-0559,1.00,432.00
2016,12,30,5,2016-12-30,WN,SAN,"San Diego, CA",California,SFO,"San Francisco, CA",California,1225,3.00,0.00,1200-1259,9.00,1355,1300-1359,1.00,447.00
2016,12,28,3,2016-12-28,UA,ICT,"Wichita, KS",Kansas,DEN,"Denver, CO",Colorado,0955,-4.00,0.00,0900-0959,24.00,1040,1000-1059,1.00,420.00
2016,12,16,5,2016-12-16,NK,MCO,"Orlando, FL",Florida,ACY,"Atlantic City, NJ",New Jersey,0926,-9.00,0.00,0900-0959,22.00,1135,1100-1159,1.00,852.00
2016,12,7,3,2016-12-07,AA,DFW,"Dallas/Fort Worth, TX",Texas,DSM,"Des Moines, IA",Iowa,1055,-12.00,0.00,1000-1059,13.00,1246,1200-1259,1.00,624.00
2016,12,12,1,2016-12-12,UA,SNA,"Santa Ana, CA",California,EWR,"Newark, NJ",New Jersey,2115,-11.00,0.00,2100-2159,9.00,0514,0001-0559,1.00,2434.00
2016,12,18,7,2016-12-18,AA,JFK,"New York, NY",New York,SFO,"San Francisco, CA",California,0700,-7.00,0.00,0700-0759,36.00,1045,1000-1059,1.00,2586.00
2016,12,29,4,2016-12-29,AA,PHL,"Philadelphia, PA",Pennsylvania,CLE,"Cleveland, OH",Ohio,0705,-9.00,0.00,0700-0759,11.00,0834,0800-0859,1.00,363.00
2016,12,21,3,2016-12-21,NK,FLL,"Fort Lauderdale, FL",Florida,IAH,"Houston, TX",Texas,1900,-6.00,0.00,1900-1959,12.00,2056,2000-2059,1.00,966.00
2016,12,12,1,2016-12-12,EV,LGA,"New York, NY",New York,XNA,"Fayetteville, AR",Arkansas,1420,40.00,1.00,1400-1459,29.00,1648,1600-1659,1.00,1147.00
2016,12,16,5,2016-12-16,UA,ORD,"Chicago, IL",Illinois,LAS,"Las Vegas, NV",Nevada,1940,192.00,1.00,1900-1959,23.00,2136,2100-2159,1.00,1514.00
2016,12,17,6,2016-12-17,F9,MCO,"Orlando, FL",Florida,PIT,"Pittsburgh, PA",Pennsylvania,0930,-5.00,0.00,0900-0959,16.00,1144,1100-1159,1.00,834.00
2016,12,25,7,2016-12-25,DL,MSP,"Minneapolis, MN",Minnesota,BOS,"Boston, MA",Massachusetts,2001,-1.00,0.00,2000-2059,14.00,2354,2300-2359,1.00,1124.00
2016,12,18,7,2016-12-18,B6,JFK,"New York, NY",New York,LAS,"Las Vegas, NV",Nevada,2010,-1.00,0.00,2000-2059,38.00,2308,2300-2359,1.00,2248.00
2016,12,29,4,2016-12-29,WN,OKC,"Oklahoma City, OK",Oklahoma,HOU,"Houston, TX",Texas,1510,4.00,0.00,1500-1559,7.00,1640,1600-1659,1.00,419.00
2016,12,27,2,2016-12-27,EV,MOB,"Mobile, AL",Alabama,DFW,"Dallas/Fort Worth, TX",Texas,0600,-8.00,0.00,0600-0659,23.00,0756,0700-0759,1.00,539.00
2016,12,16,5,2016-12-16,WN,DEN,"Denver, CO",Colorado,BUR,"Burbank, CA",California,0800,-1.00,0.00,0800-0859,10.00,0930,0900-0959,1.00,850.00
2016,12,31,6,2016-12-31,DL,LGA,"New York, NY",New York,TPA,"Tampa, FL",Florida,1730,98.00,1.00,1700-1759,13.00,2035,2000-2059,1.00,1010.00
2016,12,24,6,2016-12-24,DL,ATL,"Atlanta, GA",Georgia,DAB,"Daytona Beach, FL",Florida,0935,-1.00,0.00,0900-0959,11.00,1051,1000-1059,1.00,366.00
2016,12,15,4,2016-12-15,OO,EVV,"Evansville, IN",Indiana,DTW,"Detroit, MI",Michigan,0645,7.00,0.00,0600-0659,32.00,0918,0900-0959,1.00,363.00
2016,12,11,7,2016-12-11,EV,SHV,"Shreveport, LA",Louisiana,IAH,"Houston, TX",Texas,1225,-10.00,0.00,1200-1259,7.00,1335,1300-1359,1.00,192.00
2016,12,31,6,2016-12-31,AA,MIA,"Miami, FL",Florida,CLT,"Charlotte, NC",North Carolina,2135,29.00,1.00,2100-2159,15.00,2344,2300-2359,1.00,650.00
2016,12,3,6,2016-12-03,UA,EWR,"Newark, NJ",New Jersey,IAH,"Houston, TX",Texas,1300,3.00,0.00,1300-1359,16.00,1602,1600-1659,1.00,1400.00
2016,12,26,1,2016-12-26,NK,DTW,"Detroit, MI",Michigan,ATL,"Atlanta, GA",Georgia,0948,0.00,0.00,0900-0959,11.00,1155,1100-1159,1.00,594.00
2016,12,19,1,2016-12-19,DL,MSP,"Minneapolis, MN",Minnesota,HNL,"Honolulu, HI",Hawaii,1135,-4.00,0.00,1100-1159,11.00,1647,1600-1659,1.00,3972.00
2016,12,30,5,2016-12-30,DL,MSP,"Minneapolis, MN",Minnesota,LAS,"Las Vegas, NV",Nevada,0901,9.00,0.00,0900-0959,15.00,1037,1000-1059,1.00,1299.00
2016,12,3,6,2016-12-03,F9,DEN,"Denver, CO",Colorado,LAS,"Las Vegas, NV",Nevada,2010,5.00,0.00,2000-2059,13.00,2110,2100-2159,1.00,628.00
2016,12,27,2,2016-12-27,EV,CLE,"Cleveland, OH",Ohio,MSP,"Minneapolis, MN",Minnesota,1735,58.00,1.00,1700-1759,9.00,1852,1800-1859,1.00,622.00
2016,12,12,1,2016-12-12,OO,SLC,"Salt Lake City, UT",Utah,BTM,"Butte, MT",Montana,1108,9.00,0.00,1100-1159,23.00,1240,1200-1259,1.00,358.00
2016,12,12,1,2016-12-12,B6,SAN,"San Diego, CA",California,JFK,"New York, NY",New York,2110,18.00,1.00,2100-2159,13.00,0510,0001-0559,1.00,2446.00
2016,12,27,2,2016-12-27,WN,OAK,"Oakland, CA",California,BWI,"Baltimore, MD",Maryland,1410,19.00,1.00,1400-1459,12.00,2210,2200-2259,1.00,2447.00
2016,12,19,1,2016-12-19,AA,DFW,"Dallas/Fort Worth, TX",Texas,DEN,"Denver, CO",Colorado,1240,7.00,0.00,1200-1259,15.00,1345,1300-1359,1.00,641.00
2016,12,27,2,2016-12-27,AS,SEA,"Seattle, WA",Washington,SNA,"Santa Ana, CA",California,0610,4.00,0.00,0600-0659,13.00,0848,0800-0859,1.00,978.00
2016,12,28,3,2016-12-28,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSP,"Minneapolis, MN",Minnesota,1215,5.00,0.00,1200-1259,14.00,1433,1400-1459,1.00,852.00
2016,12,20,2,2016-12-20,EV,ATL,"Atlanta, GA",Georgia,GRK,"Killeen, TX",Texas,1025,-1.00,0.00,1000-1059,33.00,1156,1100-1159,1.00,803.00
2016,12,29,4,2016-12-29,OO,FSD,"Sioux Falls, SD",South Dakota,DEN,"Denver, CO",Colorado,0920,-9.00,0.00,0900-0959,29.00,1026,1000-1059,1.00,483.00
2016,12,16,5,2016-12-16,NK,LAS,"Las Vegas, NV",Nevada,FLL,"Fort Lauderdale, FL",Florida,2230,76.00,1.00,2200-2259,11.00,0554,0001-0559,1.00,2173.00
2016,12,9,5,2016-12-09,WN,DEN,"Denver, CO",Colorado,LAX,"Los Angeles, CA",California,1825,49.00,1.00,1800-1859,12.00,2000,2000-2059,1.00,862.00
2016,12,24,6,2016-12-24,AA,OKC,"Oklahoma City, OK",Oklahoma,DFW,"Dallas/Fort Worth, TX",Texas,1627,-7.00,0.00,1600-1659,10.00,1733,1700-1759,1.00,175.00
2016,12,5,1,2016-12-05,OO,SLC,"Salt Lake City, UT",Utah,DEN,"Denver, CO",Colorado,0725,-7.00,0.00,0700-0759,36.00,0901,0900-0959,1.00,391.00
2016,12,13,2,2016-12-13,OO,SLC,"Salt Lake City, UT",Utah,TWF,"Twin Falls, ID",Idaho,1100,-5.00,0.00,1100-1159,22.00,1155,1100-1159,1.00,175.00
2016,12,29,4,2016-12-29,HA,HNL,"Honolulu, HI",Hawaii,ITO,"Hilo, HI",Hawaii,1837,-7.00,0.00,1800-1859,10.00,1930,1900-1959,1.00,216.00
2017,1,7,6,2017-01-07,AA,SAN,"San Diego, CA",California,ORD,"Chicago, IL",Illinois,0800,-4.00,0.00,0800-0859,14.00,1400,1400-1459,1.00,1723.00
2017,1,13,5,2017-01-13,UA,LAX,"Los Angeles, CA",California,DEN,"Denver, CO",Colorado,0540,-4.00,0.00,0001-0559,16.00,0905,0900-0959,1.00,862.00
2017,1,29,7,2017-01-29,F9,DEN,"Denver, CO",Colorado,SLC,"Salt Lake City, UT",Utah,1840,0.00,0.00,1800-1859,12.00,2018,2000-2059,1.00,391.00
2017,1,8,7,2017-01-08,AA,RDU,"Raleigh/Durham, NC",North Carolina,CLT,"Charlotte, NC",North Carolina,1615,58.00,1.00,1600-1659,18.00,1720,1700-1759,1.00,130.00
2017,1,10,2,2017-01-10,UA,ORD,"Chicago, IL",Illinois,MCI,"Kansas City, MO",Missouri,0900,-1.00,0.00,0900-0959,15.00,1038,1000-1059,1.00,403.00
2017,1,4,3,2017-01-04,UA,FLL,"Fort Lauderdale, FL",Florida,IAD,"Washington, DC",Virginia,1850,-4.00,0.00,1800-1859,15.00,2120,2100-2159,1.00,901.00
2017,1,15,7,2017-01-15,F9,DEN,"Denver, CO",Colorado,DCA,"Washington, DC",Virginia,0705,5.00,0.00,0700-0759,26.00,1230,1200-1259,1.00,1476.00
