Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,CRSArrTime,ArrTimeBlk,Flights,Distance,Day Average Temp,High Temp,Low Temp,Max Wind Speed,Precipitation,Sea Level Pressure,Imputed Precipitation
2016,12,17,6,2016-12-17,WN,MCO,"Orlando, FL",Florida,PIT,"Pittsburgh, PA",Pennsylvania,640,-2.0,0.0,0600-0659,14.0,905,0900-0959,1.0,834.0,70.38,84.0,60.0,16.0,0.16,30.1,1.0
2016,12,9,5,2016-12-09,DL,ATL,"Atlanta, GA",Georgia,SYR,"Syracuse, NY",New York,1505,4.0,0.0,1500-1559,17.0,1717,1700-1759,1.0,794.0,34.25,43.0,28.0,17.0,0.065,29.38,1.0
2016,12,16,5,2016-12-16,UA,MCO,"Orlando, FL",Florida,DEN,"Denver, CO",Colorado,1553,-9.0,0.0,1500-1559,13.0,1803,1800-1859,1.0,1546.0,64.96,78.0,54.0,14.0,0.07,30.14,1.0
2016,12,5,1,2016-12-05,AA,CLT,"Charlotte, NC",North Carolina,PIT,"Pittsburgh, PA",Pennsylvania,1825,-3.0,0.0,1800-1859,22.0,1951,1900-1959,1.0,366.0,48.36,58.0,42.0,10.0,0.27,29.26,1.0
2016,12,23,5,2016-12-23,WN,ATL,"Atlanta, GA",Georgia,CMH,"Columbus, OH",Ohio,1535,3.0,0.0,1500-1559,10.0,1710,1700-1759,1.0,447.0,51.75,62.0,41.0,13.0,0.715,29.3,1.0
2016,12,2,5,2016-12-02,NK,LAS,"Las Vegas, NV",Nevada,BWI,"Baltimore, MD",Maryland,2300,33.0,1.0,2300-2359,13.0,621,0600-0659,1.0,2106.0,49.25,54.0,45.0,23.0,0.26,27.93,1.0
2016,12,31,6,2016-12-31,NK,LAX,"Los Angeles, CA",California,IAH,"Houston, TX",Texas,1835,37.0,1.0,1800-1859,10.0,2344,2300-2359,1.0,1379.0,54.59,57.0,50.0,20.0,0.2,29.85,0.0
2016,12,5,1,2016-12-05,WN,BOS,"Boston, MA",Massachusetts,BNA,"Nashville, TN",Tennessee,1825,-5.0,0.0,1800-1859,23.0,2035,2000-2059,1.0,942.0,35.67,40.0,31.0,17.0,0.02,30.14,1.0
2016,12,8,4,2016-12-08,B6,FLL,"Fort Lauderdale, FL",Florida,JFK,"New York, NY",New York,2210,10.0,0.0,2200-2259,22.0,52,0001-0559,1.0,1069.0,76.59,82.0,72.0,12.0,0.62,30.1,0.0
2016,12,26,1,2016-12-26,UA,SFO,"San Francisco, CA",California,AUS,"Austin, TX",Texas,1057,10.0,0.0,1000-1059,22.0,1631,1600-1659,1.0,1504.0,46.67,52.0,42.0,14.0,0.1,30.36,1.0
2016,12,15,4,2016-12-15,AA,ATL,"Atlanta, GA",Georgia,CLT,"Charlotte, NC",North Carolina,700,-2.0,0.0,0700-0759,13.0,817,0800-0859,1.0,226.0,37.08,44.0,30.0,21.0,0.75,29.2,1.0
2016,12,26,1,2016-12-26,DL,IND,"Indianapolis, IN",Indiana,MSP,"Minneapolis, MN",Minnesota,1820,189.0,1.0,1800-1859,11.0,1911,1900-1959,1.0,503.0,56.03,65.0,43.0,25.0,0.31,29.34,1.0
2016,12,28,3,2016-12-28,EV,DCA,"Washington, DC",Virginia,CLE,"Cleveland, OH",Ohio,630,-9.0,0.0,0600-0659,19.0,758,0700-0759,1.0,310.0,44.83,51.0,37.0,20.0,0.48,30.2,1.0
2016,12,7,3,2016-12-07,WN,PHX,"Phoenix, AZ",Arizona,LAS,"Las Vegas, NV",Nevada,1045,22.0,1.0,1000-1059,8.0,1055,1000-1059,1.0,255.0,56.54,66.0,48.0,8.0,0.03,28.9,1.0
2016,12,1,4,2016-12-01,AA,LAX,"Los Angeles, CA",California,LAS,"Las Vegas, NV",Nevada,1650,-6.0,0.0,1600-1659,33.0,1808,1800-1859,1.0,236.0,56.88,65.0,51.0,17.0,1.3800000000000001,29.87,1.0
2016,12,7,3,2016-12-07,WN,LAX,"Los Angeles, CA",California,LAS,"Las Vegas, NV",Nevada,950,27.0,1.0,0900-0959,12.0,1050,1000-1059,1.0,236.0,56.71,62.0,52.0,13.0,0.05,30.03,1.0
2016,12,26,1,2016-12-26,OO,PHX,"Phoenix, AZ",Arizona,SGU,"St. George, UT",Utah,1800,-7.0,0.0,1800-1859,12.0,1912,1900-1959,1.0,262.0,49.04,61.0,39.0,8.0,0.27,29.07,1.0
2016,12,30,5,2016-12-30,WN,PHX,"Phoenix, AZ",Arizona,ABQ,"Albuquerque, NM",New Mexico,1355,-1.0,0.0,1300-1359,13.0,1500,1500-1559,1.0,328.0,60.55,72.0,52.0,20.0,0.07,28.97,1.0
2016,12,19,1,2016-12-19,AA,CLT,"Charlotte, NC",North Carolina,PBI,"West Palm Beach/Palm Beach, FL",Florida,2209,4.0,0.0,2200-2259,18.0,2356,2300-2359,1.0,590.0,40.37,46.0,37.0,16.0,0.36,29.79,1.0
2016,12,23,5,2016-12-23,AA,PHX,"Phoenix, AZ",Arizona,TPA,"Tampa, FL",Florida,1610,43.0,1.0,1600-1659,19.0,2155,2100-2159,1.0,1788.0,57.57,62.0,53.0,8.0,0.04,28.9,0.0
2016,12,23,5,2016-12-23,WN,PHX,"Phoenix, AZ",Arizona,ELP,"El Paso, TX",Texas,1525,12.0,0.0,1500-1559,11.0,1630,1600-1659,1.0,347.0,57.57,62.0,53.0,8.0,0.04,28.9,0.0
2016,12,12,1,2016-12-12,B6,BWI,"Baltimore, MD",Maryland,FLL,"Fort Lauderdale, FL",Florida,1654,-10.0,0.0,1600-1659,14.0,1932,1900-1959,1.0,925.0,43.09,52.0,38.0,14.0,0.17,29.94,0.0
2016,12,29,4,2016-12-29,UA,SFO,"San Francisco, CA",California,EWR,"Newark, NJ",New Jersey,1315,5.0,0.0,1300-1359,21.0,2130,2100-2159,1.0,2565.0,49.88,57.0,41.0,6.0,0.08,30.21,1.0
2016,12,15,4,2016-12-15,AA,DFW,"Dallas/Fort Worth, TX",Texas,LAX,"Los Angeles, CA",California,1220,-6.0,0.0,1200-1259,31.0,1356,1300-1359,1.0,1235.0,40.35,46.0,35.0,14.0,0.06,29.78,1.0
2016,12,12,1,2016-12-12,DL,ATL,"Atlanta, GA",Georgia,MSP,"Minneapolis, MN",Minnesota,1948,9.0,0.0,1900-1959,17.0,2130,2100-2159,1.0,907.0,53.27,64.0,41.0,12.0,0.615,29.07,1.0
2016,12,13,2,2016-12-13,WN,PHX,"Phoenix, AZ",Arizona,OAK,"Oakland, CA",California,920,-1.0,0.0,0900-0959,13.0,1025,1000-1059,1.0,646.0,59.83,75.0,0.0,12.0,0.325,28.91,1.0
2016,12,17,6,2016-12-17,DL,SLC,"Salt Lake City, UT",Utah,BNA,"Nashville, TN",Tennessee,1735,-1.0,0.0,1700-1759,19.0,2151,2100-2159,1.0,1404.0,22.19,27.0,19.0,23.0,0.23,25.94,0.0
2016,12,29,4,2016-12-29,WN,SFO,"San Francisco, CA",California,PHX,"Phoenix, AZ",Arizona,630,-4.0,0.0,0600-0659,10.0,930,0900-0959,1.0,651.0,49.88,57.0,41.0,6.0,0.08,30.21,1.0
2016,12,15,4,2016-12-15,AA,PHL,"Philadelphia, PA",Pennsylvania,CLT,"Charlotte, NC",North Carolina,1529,16.0,1.0,1500-1559,20.0,1715,1700-1759,1.0,449.0,26.55,35.0,18.0,28.0,0.01,30.31,0.0
2016,12,6,2,2016-12-06,DL,PHX,"Phoenix, AZ",Arizona,MSP,"Minneapolis, MN",Minnesota,800,-4.0,0.0,0800-0859,14.0,1209,1200-1259,1.0,1276.0,55.71,65.0,46.0,10.0,0.145,28.75,1.0
2016,12,10,6,2016-12-10,AA,LAX,"Los Angeles, CA",California,AUS,"Austin, TX",Texas,1555,0.0,0.0,1500-1559,28.0,2053,2000-2059,1.0,1242.0,59.07,63.0,54.0,10.0,0.41500000000000004,30.05,1.0
2016,12,16,5,2016-12-16,DL,MSP,"Minneapolis, MN",Minnesota,SMF,"Sacramento, CA",California,1755,97.0,1.0,1700-1759,43.0,2006,2000-2059,1.0,1517.0,10.34,12.0,4.0,10.0,0.05,29.27,0.0
2016,12,31,6,2016-12-31,B6,BOS,"Boston, MA",Massachusetts,CLT,"Charlotte, NC",North Carolina,845,0.0,0.0,0800-0859,17.0,1114,1100-1159,1.0,728.0,34.0,41.0,27.0,24.0,0.49,30.12,1.0
2016,12,30,5,2016-12-30,DL,ATL,"Atlanta, GA",Georgia,OMA,"Omaha, NE",Nebraska,2131,-3.0,0.0,2100-2159,25.0,2308,2300-2359,1.0,821.0,42.46,50.0,36.0,18.0,0.03,29.15,0.0
2016,12,1,4,2016-12-01,UA,LGA,"New York, NY",New York,DEN,"Denver, CO",Colorado,1445,-4.0,0.0,1400-1459,13.0,1721,1700-1759,1.0,1620.0,52.55,56.0,45.0,26.0,1.01,29.81,0.0
2016,12,27,2,2016-12-27,WN,MDW,"Chicago, IL",Illinois,CMH,"Columbus, OH",Ohio,1225,30.0,1.0,1200-1259,12.0,1430,1400-1459,1.0,283.0,28.56,31.0,26.0,18.0,0.02,29.5,0.0
2016,12,4,7,2016-12-04,DL,PHX,"Phoenix, AZ",Arizona,SLC,"Salt Lake City, UT",Utah,1430,0.0,0.0,1400-1459,16.0,1606,1600-1659,1.0,507.0,55.92,70.0,42.0,8.0,0.135,28.88,1.0
2016,12,22,4,2016-12-22,AA,CLT,"Charlotte, NC",North Carolina,MIA,"Miami, FL",Florida,1820,8.0,0.0,1800-1859,31.0,2031,2000-2059,1.0,650.0,49.96,66.0,38.0,13.0,0.27,29.52,1.0
2016,12,2,5,2016-12-02,WN,TPA,"Tampa, FL",Florida,FLL,"Fort Lauderdale, FL",Florida,1620,8.0,0.0,1600-1659,9.0,1720,1700-1759,1.0,197.0,66.04,76.0,59.0,12.0,0.065,30.16,1.0
2016,12,7,3,2016-12-07,VX,LAX,"Los Angeles, CA",California,DAL,"Dallas, TX",Texas,1200,0.0,0.0,1200-1259,14.0,1655,1600-1659,1.0,1246.0,56.71,62.0,52.0,13.0,0.05,30.03,1.0
2016,12,24,6,2016-12-24,UA,ATL,"Atlanta, GA",Georgia,EWR,"Newark, NJ",New Jersey,600,0.0,0.0,0600-0659,10.0,808,0800-0859,1.0,746.0,56.67,73.0,48.0,10.0,0.19,29.22,1.0
2016,12,6,2,2016-12-06,DL,DTW,"Detroit, MI",Michigan,JFK,"New York, NY",New York,1955,-4.0,0.0,1900-1959,14.0,2145,2100-2159,1.0,509.0,37.61,41.0,30.0,15.0,0.2,29.37,1.0
2016,12,19,1,2016-12-19,UA,PDX,"Portland, OR",Oregon,EWR,"Newark, NJ",New Jersey,2330,146.0,1.0,2300-2359,12.0,729,0700-0759,1.0,2434.0,39.27,47.0,30.0,16.0,0.02,30.34,1.0
2016,12,9,5,2016-12-09,AA,SNA,"Santa Ana, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1435,-4.0,0.0,1400-1459,13.0,1930,1900-1959,1.0,1205.0,57.59,64.0,52.0,7.0,0.04,30.22,1.0
2016,12,31,6,2016-12-31,WN,PHX,"Phoenix, AZ",Arizona,LAX,"Los Angeles, CA",California,1055,6.0,0.0,1000-1059,11.0,1120,1100-1159,1.0,370.0,57.14,62.0,54.0,12.0,0.19,28.75,0.0
2016,12,9,5,2016-12-09,WN,MCO,"Orlando, FL",Florida,IND,"Indianapolis, IN",Indiana,1220,-1.0,0.0,1200-1259,13.0,1445,1400-1459,1.0,829.0,55.67,63.0,51.0,20.0,0.06,30.23,1.0
2016,12,2,5,2016-12-02,AA,MIA,"Miami, FL",Florida,BOS,"Boston, MA",Massachusetts,2012,-5.0,0.0,2000-2059,20.0,2325,2300-2359,1.0,1258.0,76.3,81.0,74.0,10.0,0.15,30.08,0.0
2016,12,8,4,2016-12-08,EV,ATL,"Atlanta, GA",Georgia,HPN,"White Plains, NY",New York,730,-2.0,0.0,0700-0759,19.0,946,0900-0959,1.0,780.0,42.46,48.0,36.0,21.0,0.45,29.25,1.0
2016,12,17,6,2016-12-17,WN,ICT,"Wichita, KS",Kansas,PHX,"Phoenix, AZ",Arizona,1150,87.0,1.0,1100-1159,39.0,1330,1300-1359,1.0,870.0,14.53,33.0,4.0,29.0,0.03,28.96,0.0
2016,12,25,7,2016-12-25,EV,IAH,"Houston, TX",Texas,JAN,"Jackson/Vicksburg, MS",Mississippi,1942,-7.0,0.0,1900-1959,11.0,2057,2000-2059,1.0,351.0,73.42,79.0,69.0,22.0,0.365,29.95,1.0
2016,12,4,7,2016-12-04,WN,STL,"St. Louis, MO",Missouri,OKC,"Oklahoma City, OK",Oklahoma,955,-5.0,0.0,0900-0959,10.0,1130,1100-1159,1.0,462.0,39.37,42.0,37.0,13.0,0.01,29.55,0.0
2016,12,21,3,2016-12-21,DL,MIA,"Miami, FL",Florida,JFK,"New York, NY",New York,705,-9.0,0.0,0700-0759,25.0,1004,1000-1059,1.0,1089.0,73.24,79.0,71.0,12.0,0.01,30.19,0.0
2016,12,28,3,2016-12-28,AS,SFO,"San Francisco, CA",California,PDX,"Portland, OR",Oregon,1615,-7.0,0.0,1600-1659,12.0,1755,1700-1759,1.0,550.0,49.38,57.0,41.0,10.0,0.27,30.32,1.0
2016,12,12,1,2016-12-12,VX,SFO,"San Francisco, CA",California,JFK,"New York, NY",New York,705,0.0,0.0,0700-0759,15.0,1530,1500-1559,1.0,2586.0,51.5,54.0,49.0,9.0,0.2,30.17,1.0
2016,12,9,5,2016-12-09,B6,JFK,"New York, NY",New York,AUS,"Austin, TX",Texas,2100,29.0,1.0,2100-2159,14.0,18,0001-0559,1.0,1521.0,35.63,42.0,31.0,30.0,0.15000000000000002,30.29,1.0
2016,12,12,1,2016-12-12,VX,FLL,"Fort Lauderdale, FL",Florida,SFO,"San Francisco, CA",California,1840,-5.0,0.0,1800-1859,12.0,2155,2100-2159,1.0,2584.0,78.27,83.0,75.0,14.0,0.43,30.12,0.0
2016,12,19,1,2016-12-19,OO,LAX,"Los Angeles, CA",California,SAN,"San Diego, CA",California,1920,51.0,1.0,1900-1959,13.0,2016,2000-2059,1.0,109.0,57.0,72.0,44.0,12.0,0.02,30.14,1.0
2016,12,22,4,2016-12-22,NK,DTW,"Detroit, MI",Michigan,TPA,"Tampa, FL",Florida,800,-9.0,0.0,0800-0859,9.0,1041,1000-1059,1.0,983.0,34.87,40.0,29.0,16.0,0.085,29.66,1.0
2016,12,26,1,2016-12-26,WN,HOU,"Houston, TX",Texas,BWI,"Baltimore, MD",Maryland,2035,48.0,1.0,2000-2059,11.0,20,0001-0559,1.0,1246.0,74.44,81.0,71.0,15.0,0.01,30.17,0.0
2016,12,23,5,2016-12-23,AA,DFW,"Dallas/Fort Worth, TX",Texas,TUS,"Tucson, AZ",Arizona,2220,-7.0,0.0,2200-2259,22.0,2344,2300-2359,1.0,813.0,49.72,55.0,41.0,12.0,0.27,29.58,1.0
2016,12,17,6,2016-12-17,WN,RNO,"Reno, NV",Nevada,SAN,"San Diego, CA",California,835,1.0,0.0,0800-0859,10.0,1005,1000-1059,1.0,488.0,25.46,34.0,19.0,9.0,0.01,25.78,0.0
2016,12,9,5,2016-12-09,AA,PHL,"Philadelphia, PA",Pennsylvania,ORD,"Chicago, IL",Illinois,745,-8.0,0.0,0700-0759,27.0,915,0900-0959,1.0,678.0,33.58,38.0,30.0,20.0,0.1,30.34,1.0
2016,12,31,6,2016-12-31,AA,PHX,"Phoenix, AZ",Arizona,BWI,"Baltimore, MD",Maryland,1630,3.0,0.0,1600-1659,12.0,2242,2200-2259,1.0,1999.0,57.14,62.0,54.0,12.0,0.19,28.75,0.0
2016,12,15,4,2016-12-15,EV,ATL,"Atlanta, GA",Georgia,GNV,"Gainesville, FL",Florida,2127,-5.0,0.0,2100-2159,17.0,2242,2200-2259,1.0,300.0,37.08,44.0,30.0,21.0,0.75,29.2,1.0
2016,12,20,2,2016-12-20,DL,TPA,"Tampa, FL",Florida,DTW,"Detroit, MI",Michigan,1417,-8.0,0.0,1400-1459,11.0,1655,1600-1659,1.0,983.0,71.49,77.0,67.0,9.0,0.03,30.33,1.0
2016,12,14,3,2016-12-14,WN,SMF,"Sacramento, CA",California,SNA,"Santa Ana, CA",California,900,-1.0,0.0,0900-0959,6.0,1025,1000-1059,1.0,404.0,52.59,62.0,47.0,12.0,0.135,30.06,1.0
2016,12,11,7,2016-12-11,WN,HOU,"Houston, TX",Texas,HRL,"Harlingen/San Benito, TX",Texas,1740,-2.0,0.0,1700-1759,9.0,1840,1800-1859,1.0,277.0,68.37,76.0,60.0,18.0,0.16,30.13,1.0
2016,12,2,5,2016-12-02,WN,LAX,"Los Angeles, CA",California,SMF,"Sacramento, CA",California,1315,27.0,1.0,1300-1359,28.0,1440,1400-1459,1.0,373.0,59.83,66.0,54.0,22.0,0.675,29.95,1.0
2016,12,27,2,2016-12-27,AA,CLT,"Charlotte, NC",North Carolina,SFO,"San Francisco, CA",California,1455,18.0,1.0,1400-1459,14.0,1740,1700-1759,1.0,2296.0,60.35,69.0,53.0,16.0,0.15000000000000002,29.52,1.0
2016,12,27,2,2016-12-27,DL,ORD,"Chicago, IL",Illinois,SLC,"Salt Lake City, UT",Utah,1620,-2.0,0.0,1600-1659,10.0,1856,1800-1859,1.0,1250.0,25.78,28.0,20.0,17.0,0.025,29.44,1.0
2016,12,18,7,2016-12-18,B6,LAX,"Los Angeles, CA",California,BUF,"Buffalo, NY",New York,2220,38.0,1.0,2200-2259,17.0,555,0001-0559,1.0,2217.0,53.88,64.0,41.0,12.0,0.615,30.08,1.0
2016,12,12,1,2016-12-12,OO,SLC,"Salt Lake City, UT",Utah,FCA,"Kalispell, MT",Montana,2209,-3.0,0.0,2200-2259,14.0,1,0001-0559,1.0,531.0,33.92,43.0,29.0,9.0,0.02,25.85,1.0
2016,12,6,2,2016-12-06,NK,DTW,"Detroit, MI",Michigan,ATL,"Atlanta, GA",Georgia,959,-10.0,0.0,0900-0959,10.0,1202,1200-1259,1.0,594.0,37.61,41.0,30.0,15.0,0.2,29.37,1.0
2016,12,12,1,2016-12-12,AA,STL,"St. Louis, MO",Missouri,ORD,"Chicago, IL",Illinois,500,-3.0,0.0,0001-0559,16.0,615,0600-0659,1.0,258.0,34.39,40.0,29.0,17.0,0.01,29.57,0.0
2016,12,28,3,2016-12-28,WN,AUS,"Austin, TX",Texas,DAL,"Dallas, TX",Texas,1955,10.0,0.0,1900-1959,6.0,2050,2000-2059,1.0,189.0,71.49,84.0,63.0,16.0,0.185,29.55,1.0
2016,12,3,6,2016-12-03,WN,BUR,"Burbank, CA",California,PHX,"Phoenix, AZ",Arizona,1520,-1.0,0.0,1500-1559,6.0,1740,1700-1759,1.0,369.0,56.04,66.0,45.0,10.0,0.145,29.3,1.0
2016,12,19,1,2016-12-19,DL,LAX,"Los Angeles, CA",California,BOS,"Boston, MA",Massachusetts,830,2.0,0.0,0800-0859,17.0,1714,1700-1759,1.0,2611.0,57.0,72.0,44.0,12.0,0.02,30.14,1.0
2016,12,5,1,2016-12-05,UA,ORD,"Chicago, IL",Illinois,MCO,"Orlando, FL",Florida,805,26.0,1.0,0800-0859,19.0,1144,1100-1159,1.0,1005.0,32.29,34.0,31.0,20.0,0.5,29.31,0.0
2016,12,11,7,2016-12-11,AA,DFW,"Dallas/Fort Worth, TX",Texas,SFO,"San Francisco, CA",California,1300,3.0,0.0,1300-1359,11.0,1454,1400-1459,1.0,1464.0,56.82,73.0,47.0,30.0,1.31,29.44,1.0
2016,12,12,1,2016-12-12,OO,SLC,"Salt Lake City, UT",Utah,PHX,"Phoenix, AZ",Arizona,1650,-3.0,0.0,1600-1659,19.0,1835,1800-1859,1.0,507.0,33.92,43.0,29.0,9.0,0.02,25.85,1.0
2016,12,23,5,2016-12-23,DL,ATL,"Atlanta, GA",Georgia,IND,"Indianapolis, IN",Indiana,2230,-2.0,0.0,2200-2259,13.0,6,0001-0559,1.0,432.0,51.75,62.0,41.0,13.0,0.715,29.3,1.0
2016,12,16,5,2016-12-16,NK,MCO,"Orlando, FL",Florida,ACY,"Atlantic City, NJ",New Jersey,926,-9.0,0.0,0900-0959,22.0,1135,1100-1159,1.0,852.0,64.96,78.0,54.0,14.0,0.07,30.14,1.0
2016,12,29,4,2016-12-29,AA,PHL,"Philadelphia, PA",Pennsylvania,CLE,"Cleveland, OH",Ohio,705,-9.0,0.0,0700-0759,11.0,834,0800-0859,1.0,363.0,40.39,46.0,31.0,17.0,0.02,30.09,1.0
2016,12,16,5,2016-12-16,UA,ORD,"Chicago, IL",Illinois,LAS,"Las Vegas, NV",Nevada,1940,192.0,1.0,1900-1959,23.0,2136,2100-2159,1.0,1514.0,17.27,20.0,8.0,17.0,0.17,29.61,1.0
2016,12,17,6,2016-12-17,F9,MCO,"Orlando, FL",Florida,PIT,"Pittsburgh, PA",Pennsylvania,930,-5.0,0.0,0900-0959,16.0,1144,1100-1159,1.0,834.0,70.38,84.0,60.0,16.0,0.16,30.1,1.0
2016,12,25,7,2016-12-25,DL,MSP,"Minneapolis, MN",Minnesota,BOS,"Boston, MA",Massachusetts,2001,-1.0,0.0,2000-2059,14.0,2354,2300-2359,1.0,1124.0,34.13,37.0,32.0,30.0,0.1,29.37,1.0
2016,12,31,6,2016-12-31,DL,LGA,"New York, NY",New York,TPA,"Tampa, FL",Florida,1730,98.0,1.0,1700-1759,13.0,2035,2000-2059,1.0,1010.0,39.71,45.0,34.0,24.0,0.34,30.14,1.0
2016,12,24,6,2016-12-24,DL,ATL,"Atlanta, GA",Georgia,DAB,"Daytona Beach, FL",Florida,935,-1.0,0.0,0900-0959,11.0,1051,1000-1059,1.0,366.0,56.67,73.0,48.0,10.0,0.19,29.22,1.0
2016,12,3,6,2016-12-03,UA,EWR,"Newark, NJ",New Jersey,IAH,"Houston, TX",Texas,1300,3.0,0.0,1300-1359,16.0,1602,1600-1659,1.0,1400.0,44.58,50.0,41.0,25.0,0.7350000000000001,30.16,1.0
2016,12,12,1,2016-12-12,OO,SLC,"Salt Lake City, UT",Utah,BTM,"Butte, MT",Montana,1108,9.0,0.0,1100-1159,23.0,1240,1200-1259,1.0,358.0,33.92,43.0,29.0,9.0,0.02,25.85,1.0
2016,12,27,2,2016-12-27,WN,OAK,"Oakland, CA",California,BWI,"Baltimore, MD",Maryland,1410,19.0,1.0,1400-1459,12.0,2210,2200-2259,1.0,2447.0,46.0,54.0,39.0,10.0,0.01,30.37,1.0
2016,12,28,3,2016-12-28,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSP,"Minneapolis, MN",Minnesota,1215,5.0,0.0,1200-1259,14.0,1433,1400-1459,1.0,852.0,67.47,82.0,58.0,21.0,0.16,29.5,1.0
2016,12,20,2,2016-12-20,EV,ATL,"Atlanta, GA",Georgia,GRK,"Killeen, TX",Texas,1025,-1.0,0.0,1000-1059,33.0,1156,1100-1159,1.0,803.0,42.09,48.0,36.0,12.0,0.05500000000000001,29.39,1.0
2016,12,16,5,2016-12-16,NK,LAS,"Las Vegas, NV",Nevada,FLL,"Fort Lauderdale, FL",Florida,2230,76.0,1.0,2200-2259,11.0,554,0001-0559,1.0,2173.0,59.5,67.0,48.0,32.0,0.02,27.44,1.0
2017,1,13,5,2017-01-13,UA,LAX,"Los Angeles, CA",California,DEN,"Denver, CO",Colorado,540,-4.0,0.0,0001-0559,16.0,905,0900-0959,1.0,862.0,54.14,59.0,48.0,12.0,0.64,29.91,0.0
2017,1,8,7,2017-01-08,AA,RDU,"Raleigh/Durham, NC",North Carolina,CLT,"Charlotte, NC",North Carolina,1615,58.0,1.0,1600-1659,18.0,1720,1700-1759,1.0,130.0,19.92,27.0,15.0,10.0,0.1,30.24,0.0
2017,1,10,2,2017-01-10,UA,ORD,"Chicago, IL",Illinois,MCI,"Kansas City, MO",Missouri,900,-1.0,0.0,0900-0959,15.0,1038,1000-1059,1.0,403.0,38.89,51.0,25.0,36.0,0.03,29.23,0.0
2017,1,4,3,2017-01-04,UA,FLL,"Fort Lauderdale, FL",Florida,IAD,"Washington, DC",Virginia,1850,-4.0,0.0,1800-1859,15.0,2120,2100-2159,1.0,901.0,75.06,81.0,71.0,13.0,0.01,29.93,0.0
2017,1,16,1,2017-01-16,DL,ATL,"Atlanta, GA",Georgia,DCA,"Washington, DC",Virginia,1205,3.0,0.0,1200-1259,9.0,1347,1300-1359,1.0,547.0,60.67,71.0,52.0,9.0,0.03,29.22,1.0
2017,1,10,2,2017-01-10,NK,BWI,"Baltimore, MD",Maryland,DFW,"Dallas/Fort Worth, TX",Texas,1000,-5.0,0.0,1000-1059,13.0,1228,1200-1259,1.0,1217.0,28.44,40.0,17.0,12.0,0.1,30.45,1.0
2017,1,12,4,2017-01-12,DL,ATL,"Atlanta, GA",Georgia,SDF,"Louisville, KY",Kentucky,822,-2.0,0.0,0800-0859,14.0,944,0900-0959,1.0,321.0,60.63,72.0,50.0,14.0,0.01,29.28,1.0
2017,1,27,5,2017-01-27,WN,LAX,"Los Angeles, CA",California,TUS,"Tucson, AZ",Arizona,1820,-8.0,0.0,1800-1859,7.0,2040,2000-2059,1.0,451.0,53.13,60.0,45.0,15.0,0.18,30.35,1.0
2017,1,30,1,2017-01-30,F9,MCO,"Orlando, FL",Florida,AUS,"Austin, TX",Texas,745,-5.0,0.0,0700-0759,19.0,943,0900-0959,1.0,994.0,52.75,62.0,43.0,18.0,0.1,30.15,0.0
2017,1,27,5,2017-01-27,AA,DFW,"Dallas/Fort Worth, TX",Texas,TPA,"Tampa, FL",Florida,1259,-7.0,0.0,1200-1259,25.0,1614,1600-1659,1.0,929.0,44.88,56.0,33.0,17.0,0.02,29.76,1.0
2017,1,16,1,2017-01-16,DL,MSP,"Minneapolis, MN",Minnesota,ORD,"Chicago, IL",Illinois,1015,-1.0,0.0,1000-1059,15.0,1145,1100-1159,1.0,334.0,26.0,32.0,16.0,8.0,0.19,29.29,1.0
2017,1,17,2,2017-01-17,WN,DAL,"Dallas, TX",Texas,MDW,"Chicago, IL",Illinois,605,3.0,0.0,0600-0659,9.0,820,0800-0859,1.0,793.0,48.46,51.0,45.0,12.0,0.655,29.7,1.0
2017,1,19,4,2017-01-19,DL,RSW,"Fort Myers, FL",Florida,DTW,"Detroit, MI",Michigan,1224,-3.0,0.0,1200-1259,14.0,1523,1500-1559,1.0,1084.0,67.83,79.0,57.0,13.0,0.07,30.08,1.0
2017,1,11,3,2017-01-11,DL,ATL,"Atlanta, GA",Georgia,CLE,"Cleveland, OH",Ohio,1457,1.0,0.0,1400-1459,12.0,1646,1600-1659,1.0,554.0,59.85,69.0,53.0,14.0,0.06,29.24,1.0
2017,1,20,5,2017-01-20,OO,SLC,"Salt Lake City, UT",Utah,SGU,"St. George, UT",Utah,2200,-5.0,0.0,2200-2259,14.0,2310,2300-2359,1.0,272.0,33.22,42.0,29.0,18.0,0.14,25.41,0.0
2017,1,29,7,2017-01-29,DL,ATL,"Atlanta, GA",Georgia,LAX,"Los Angeles, CA",California,1055,12.0,0.0,1000-1059,24.0,1305,1300-1359,1.0,1946.0,42.58,51.0,33.0,21.0,0.44499999999999995,28.91,1.0
2017,1,24,2,2017-01-24,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSY,"New Orleans, LA",Louisiana,1500,-4.0,0.0,1500-1559,12.0,1623,1600-1659,1.0,447.0,64.25,79.0,46.0,20.0,0.68,29.07,1.0
2017,1,11,3,2017-01-11,OO,SFO,"San Francisco, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1300,45.0,1.0,1300-1359,25.0,1844,1800-1859,1.0,1464.0,52.85,56.0,50.0,23.0,1.57,29.95,0.0
